ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_23_P43412	0.974	0.1449203	1.7103494	-4.8832	1.80e-01	HEMGN	ENST00000259456
A_24_P297551	0.974	0.1449593	1.7101451	-4.8835	2.14e-02	FAM19A2	ENST00000549379
A_23_P381714	0.974	0.1449718	1.7100792	-4.8836	4.09e-02	CA13	ENST00000321764
A_23_P59836	0.974	0.1449978	-1.7099433	-4.8837	-2.66e-02	METTL2B	ENST00000262432
A_23_P366035	0.974	0.1450073	1.7098933	-4.8838	6.69e-02	ABHD12B	ENST00000554566
A_33_P3375279	0.974	0.145163	-1.7090778	-4.8848	-3.98e-01	LOC100128264	ENST00000395731
A_21_P0000565	0.974	0.1452452	1.7086476	-4.8853	4.07e-02	FTX	
A_33_P3382835	0.974	0.1452765	1.7084837	-4.8855	2.27e-02	NYNRIN	ENST00000382554
A_33_P3270445	0.974	0.1453756	1.7079653	-4.8861	2.58e-02	BAI2	ENST00000257070
A_23_P82588	0.974	0.1454293	1.7076848	-4.8865	1.97e-02	C7orf55	ENST00000481123
A_33_P3266536	0.974	0.1454395	-1.7076313	-4.8866	-6.62e-02	C21orf88	
A_23_P252817	0.974	0.1454711	-1.7074662	-4.8868	-2.36e-02	SST	ENST00000287641
A_21_P0007569	0.974	0.1454763	-1.7074391	-4.8868	-2.66e-02	XLOC_009781	ENST00000548969
A_24_P186114	0.974	0.1455838	-1.7068775	-4.8875	-3.49e-01	TTTY21	ENST00000421353
A_23_P403991	0.974	0.1455961	-1.7068134	-4.8876	-5.27e-02	TRPM8	ENST00000324695
A_32_P234926	0.974	0.1456655	-1.7064514	-4.888	-1.57e-01	BANF2	ENST00000545418
A_33_P3355708	0.974	0.1456717	-1.7064191	-4.888	-7.25e-02	C14orf180	ENST00000410013
A_23_P54681	0.974	0.145673	1.7064122	-4.8881	4.08e-02	TOX3	ENST00000219746
A_33_P3418025	0.974	0.1457695	-1.7059088	-4.8887	-3.23e-02	CTSO	ENST00000433477
A_23_P418562	0.974	0.1457967	-1.7057668	-4.8888	-2.63e-01	SLC6A11	
A_33_P3396886	0.974	0.1459152	-1.7051496	-4.8896	-8.81e-02	C11orf52	ENST00000534100
A_33_P3335975	0.974	0.1459223	-1.7051125	-4.8896	-1.40e-01	LOC100128176	ENST00000413845
A_23_P161399	0.974	0.1459683	1.7048727	-4.8899	2.57e-02	MXI1	ENST00000485566
A_23_P167121	0.974	0.1459858	-1.7047819	-4.8901	-1.92e-01	GABRA2	ENST00000510233
A_23_P29394	0.974	0.1460057	1.7046784	-4.8902	1.60e-01	ATP13A4	ENST00000437904
A_23_P19778	0.974	0.1460249	-1.7045784	-4.8903	-1.37e-01	SLC13A4	ENST00000471405
A_23_P154235	0.974	0.1460358	1.7045217	-4.8904	1.06e-01	NMI	ENST00000243346
A_33_P3381647	0.974	0.1460849	1.7042659	-4.8907	3.16e-02	AKT2	ENST00000392038
A_23_P428260	0.974	0.1460961	-1.7042076	-4.8908	-5.32e-02	STEAP2	
A_24_P753476	0.974	0.1461055	1.7041589	-4.8908	8.19e-02	LOC340508	
A_23_P53345	0.974	0.1461146	1.7041113	-4.8909	3.52e-02	ARNTL2	
A_23_P161183	0.974	0.146132	-1.7040213	-4.891	-3.01e-02	ZDHHC6	ENST00000471035
A_24_P69439	0.974	0.1461686	-1.7038309	-4.8912	-2.69e-02	SLC25A32	ENST00000297578
A_21_P0012697	0.974	0.1463333	-1.7029749	-4.8923	-2.49e-01	XLOC_l2_011361	
A_33_P3323718	0.974	0.1463492	1.7028921	-4.8924	2.05e-01	UACA	ENST00000379983
A_23_P64825	0.974	0.1463585	1.7028439	-4.8924	7.22e-02	LACRT	ENST00000257867
A_21_P0002779	0.974	0.1463794	-1.7027355	-4.8926	-1.50e-01	XLOC_002867	ENST00000484046
A_23_P35414	0.974	0.1464097	-1.702578	-4.8928	-3.68e-02	PPP1R3C	ENST00000238994
A_33_P3337480	0.974	0.1464158	1.7025466	-4.8928	1.05e-01	ZNF705A	ENST00000359286
A_33_P3316273	0.974	0.146453	-1.7023531	-4.893	-9.02e-02	CCL3	ENST00000470334
A_23_P88848	0.974	0.1466455	-1.7013552	-4.8943	-2.73e-02	DUS2L	ENST00000432752
A_33_P3383226	0.974	0.1467028	-1.7010582	-4.8946	-7.26e-02	GP9	ENST00000307395
A_33_P3322353	0.974	0.146703	1.7010569	-4.8946	5.24e-02	CAPZA2	ENST00000426421
A_23_P106362	0.974	0.1467486	-1.700821	-4.8949	-1.04e-01	AQP9	ENST00000219919
A_23_P65757	0.974	0.1467842	1.7006363	-4.8951	1.51e-01	CCNB2	ENST00000288207
A_23_P44569	0.974	0.146806	-1.7005234	-4.8953	-1.47e-01	ABCC2	ENST00000370449
A_33_P3371785	0.974	0.1468137	-1.7004835	-4.8953	-3.56e-02	DTNA	ENST00000554864
A_23_P8083	0.974	0.1469092	-1.6999892	-4.8959	-5.89e-02	LY6G6C	ENST00000375819
A_24_P331830	0.974	0.1469101	-1.6999847	-4.8959	-5.83e-02	KAZN	
A_33_P3324004	0.974	0.1469605	-1.6997239	-4.8963	-4.00e-02	CCL15	ENST00000354059
A_33_P3270599	0.974	0.1470354	-1.6993366	-4.8967	-3.33e-02	TPM2	ENST00000329305
A_23_P23869	0.974	0.1470763	-1.6991253	-4.897	-7.65e-02	LHX4	ENST00000263726
A_24_P18105	0.974	0.1470888	-1.6990608	-4.8971	-1.99e-02	ASPH	
A_33_P3281710	0.974	0.1471658	1.6986629	-4.8976	1.15e-01		ENST00000399093
A_23_P303978	0.974	0.1471709	-1.6986365	-4.8976	-7.90e-02	LOC285943	
A_23_P35617	0.974	0.147191	-1.6985329	-4.8977	-4.97e-02	PLCE1	ENST00000371380
A_23_P18078	0.974	0.1472736	1.6981062	-4.8982	8.28e-02	RARRES1	ENST00000498640
A_33_P3263193	0.974	0.1472814	-1.698066	-4.8983	-2.37e-02	C12orf32	ENST00000464682
A_24_P339514	0.974	0.1472951	1.6979953	-4.8984	9.20e-02	CYP2B6	ENST00000324071
A_33_P3284951	0.974	0.1473222	-1.6978555	-4.8985	-4.15e-02	MCM5	ENST00000455261
A_23_P14124	0.974	0.1473309	1.6978108	-4.8986	7.88e-02	RASL11A	ENST00000241463
A_24_P606538	0.974	0.1473482	1.6977217	-4.8987	1.09e-01	GGNBP1	ENST00000374458
A_33_P3508822	0.974	0.1473628	1.6976461	-4.8988	2.68e-02	APP	
A_33_P3400823	0.974	0.1474173	1.697365	-4.8991	4.95e-02	C1orf190	ENST00000371980
A_23_P402176	0.974	0.1474219	-1.6973415	-4.8992	-1.92e-01	CCDC42	ENST00000293845
A_24_P390928	0.974	0.1475768	-1.6965433	-4.9002	-2.24e-02	TRAPPC6A	ENST00000006275
A_33_P3362367	0.974	0.1476858	1.6959819	-4.9008	4.54e-02	RTN3	ENST00000338850
A_21_P0008894	0.974	0.1477487	1.6956584	-4.9012	1.57e-01	XLOC_011818	
A_33_P3296562	0.974	0.1477999	-1.6953949	-4.9016	-1.42e-01	LOC339788	ENST00000426969
A_21_P0011783	0.974	0.1478413	1.6951817	-4.9018	3.62e-02	LOC284379	
A_23_P46238	0.974	0.1478572	1.6951	-4.9019	5.46e-02	CELA2A	ENST00000375924
A_23_P205074	0.974	0.1478794	1.6949861	-4.9021	8.41e-02	SLC46A3	ENST00000266943
A_24_P245379	0.974	0.1478796	1.6949849	-4.9021	1.72e-01	SERPINB2	ENST00000457692
A_33_P3216467	0.974	0.1479021	1.6948694	-4.9022	4.44e-02	FAM83E	ENST00000263266
A_33_P3415410	0.974	0.1479701	-1.6945202	-4.9026	-4.22e-02	PTCH1	
A_23_P421175	0.974	0.147972	-1.6945105	-4.9026	-2.20e-02	FAM83H	ENST00000388913
A_33_P3253583	0.974	0.1479904	-1.6944156	-4.9028	-1.06e-01	OR8B4	ENST00000356130
A_21_P0012034	0.974	0.1480529	1.6940948	-4.9032	7.79e-02	XLOC_l2_007693	ENST00000450848
A_33_P3399560	0.974	0.1480706	1.6940041	-4.9033	2.75e-02	IFT27	ENST00000440696
A_23_P41246	0.975	0.1481694	1.6934972	-4.9039	1.90e-02	MFSD10	ENST00000507272
A_23_P114445	0.975	0.1482781	1.6929396	-4.9046	8.41e-02	MAGEE1	ENST00000361470
A_21_P0005174	0.975	0.1482861	-1.6928983	-4.9046	-8.54e-02	XLOC_005807	
A_33_P3209254	0.975	0.1482977	1.6928388	-4.9047	1.32e-01	RPS16P5	
A_23_P215175	0.975	0.148384	-1.6923967	-4.9052	-2.32e-02	ABCF2	ENST00000222388
A_23_P88776	0.975	0.1483928	-1.6923516	-4.9053	-8.15e-02	PRSS54	ENST00000543437
A_23_P8913	0.975	0.1484399	1.6921104	-4.9056	8.64e-02	CA2	ENST00000285379
A_23_P64888	0.975	0.1485122	1.6917405	-4.906	8.58e-02	TAS2R10	ENST00000240619
A_24_P186379	0.975	0.1485936	-1.6913239	-4.9065	-2.53e-02	C10orf125	ENST00000368552
A_33_P3364826	0.975	0.1486059	-1.6912608	-4.9066	-1.43e-01	ARMC4	ENST00000239715
A_23_P160240	0.975	0.1486431	1.6910708	-4.9069	4.56e-02	ACP6	ENST00000392988
A_24_P897062	0.975	0.1488865	1.6898267	-4.9084	1.09e-01	ZNF736	ENST00000355095
A_33_P3265855	0.975	0.1489218	1.6896466	-4.9086	9.18e-02	PRR5-ARHGAP8	
A_23_P206806	0.975	0.1489474	-1.689516	-4.9088	-1.55e-01	ITGAL	ENST00000356798
A_23_P22352	0.975	0.1490236	1.6891275	-4.9092	3.24e-02	FRMD4A	ENST00000342409
A_24_P687582	0.975	0.1490276	-1.689107	-4.9093	-3.42e-02	TADA2B	
A_33_P3306413	0.975	0.1490674	-1.6889038	-4.9095	-1.22e-01	INCA1	
A_23_P156310	0.975	0.1490842	1.688818	-4.9096	6.18e-02	SKP2	ENST00000274254
A_21_P0000105	0.975	0.1491494	1.688486	-4.91	1.17e-01	MTRNR2L5	ENST00000512524
A_23_P311358	0.975	0.1493355	1.6875381	-4.9112	4.72e-02	ZNF282	ENST00000262085
A_32_P136351	0.975	0.1493539	1.6874444	-4.9113	1.88e-02	SLITRK1	ENST00000377084
A_33_P3223825	0.975	0.1493578	1.6874242	-4.9113	2.45e-02	SRRM3	ENST00000388802
A_23_P108564	0.975	0.1494089	1.6871645	-4.9116	8.26e-02	B3GALT1	ENST00000305861
A_24_P276791	0.975	0.1494097	1.6871601	-4.9116	4.32e-02	LRRC42	ENST00000444987
A_23_P50815	0.975	0.1494918	1.6867428	-4.9122	2.47e-02	TTYH1	ENST00000487134
A_33_P3362781	0.975	0.1495375	1.6865105	-4.9124	4.52e-02	KLHL36	
A_32_P149492	0.975	0.1495777	1.6863062	-4.9127	2.37e-02	NBPF11	
A_23_P89422	0.975	0.1496045	-1.68617	-4.9129	-1.77e-01	ABCA10	ENST00000518929
A_23_P40611	0.975	0.149678	1.6857966	-4.9133	4.07e-02	TCN2	ENST00000471659
A_33_P3379906	0.975	0.1497655	-1.6853523	-4.9139	-1.38e-01	OR11H6	ENST00000315519
A_21_P0002621	0.975	0.1497832	-1.6852621	-4.914	-5.58e-02	XLOC_001765	
A_32_P210872	0.975	0.1498298	1.6850259	-4.9143	3.34e-02	HEPN1	ENST00000408930
A_24_P50028	0.975	0.1498674	-1.6848349	-4.9145	-1.45e-01	RAB39	ENST00000320578
A_23_P253932	0.975	0.1499913	-1.684207	-4.9153	-3.93e-02	FAIM	
A_21_P0013359	0.975	0.1500559	-1.6838796	-4.9157	-2.63e-01	LOC285889	ENST00000436670
A_33_P3338166	0.975	0.1500811	-1.6837516	-4.9158	-2.24e-02	NUAK2	ENST00000367157
A_33_P3310696	0.975	0.1501274	1.6835171	-4.9161	2.54e-02	UBE2J2	
A_33_P3882264	0.975	0.1501573	1.6833657	-4.9163	9.59e-02	GRASPOS	
A_23_P78201	0.975	0.1502153	1.6830724	-4.9166	5.61e-02	KRT35	ENST00000393989
A_21_P0013769	0.975	0.1502624	1.6828342	-4.9169	2.28e-02	ETF1	ENST00000360541
A_23_P60793	0.975	0.1502678	-1.6828068	-4.917	-4.88e-02	ASMTL-AS1	ENST00000420411
A_23_P32404	0.975	0.1502746	1.682772	-4.917	4.85e-02	ISG20	ENST00000546338
A_23_P1014	0.975	0.1503023	-1.6826322	-4.9172	-3.15e-02	LINC00467	
A_23_P148389	0.975	0.1504075	-1.6821001	-4.9178	-2.20e-01	GPR101	ENST00000298110
A_33_P3376622	0.975	0.1504268	1.6820027	-4.9179	3.09e-02	MLLT6	ENST00000378137
A_33_P3365117	0.975	0.1504615	1.6818273	-4.9182	2.88e-02	AKR1C1	ENST00000380859
A_23_P65240	0.975	0.1505556	-1.681352	-4.9187	-5.00e-02	COL4A1	ENST00000375820
A_21_P0011152	0.975	0.1505713	-1.6812726	-4.9188	-1.46e-01	XLOC_l2_003792	
A_24_P370172	0.975	0.1506266	-1.6809934	-4.9192	-1.08e-01	LILRA5	
A_21_P0008509	0.975	0.1507046	1.6806	-4.9197	1.38e-01	XLOC_010806	ENST00000533625
A_24_P206702	0.975	0.1507843	1.6801981	-4.9202	1.73e-01	FOLR4	ENST00000328458
A_33_P3335022	0.975	0.1508111	1.680063	-4.9203	3.16e-02		
A_33_P3388466	0.975	0.1508402	-1.679916	-4.9205	-6.96e-02	BTN3A1	
A_23_P338233	0.975	0.1508785	-1.6797234	-4.9207	-1.90e-02	BCDIN3D	ENST00000333924
A_23_P124300	0.975	0.1508895	1.6796679	-4.9208	1.20e-01	BCMO1	ENST00000425577
A_24_P56837	0.975	0.1509259	1.6794845	-4.921	4.47e-02	ASB16	ENST00000293414
A_23_P162589	0.975	0.1509261	-1.6794834	-4.921	-1.75e-01	VDR	ENST00000229022
A_23_P19455	0.975	0.1509364	-1.6794316	-4.9211	-2.12e-02	MDC1	ENST00000376405
A_23_P146512	0.975	0.1509782	-1.6792208	-4.9213	-2.04e-02	GOLM1	ENST00000388711
A_33_P3240632	0.975	0.1510133	-1.6790443	-4.9216	-1.92e-01	NKX2-6	ENST00000325017
A_23_P381478	0.975	0.1510285	-1.678968	-4.9217	-1.48e-01	CCDC27	ENST00000462521
A_21_P0002714	0.975	0.1510433	1.6788934	-4.9217	2.87e-02	BSN-AS2	
A_23_P77980	0.975	0.151194	-1.6781352	-4.9227	-8.01e-02	SLC4A1	ENST00000262418
A_21_P0008215	0.975	0.1512121	-1.678044	-4.9228	-5.08e-02	XLOC_010720	
A_33_P3279515	0.975	0.1512321	1.6779434	-4.9229	8.18e-02	LOC729451	
A_23_P216052	0.975	0.1512487	-1.6778602	-4.923	-2.32e-01	FAM83A	ENST00000318462
A_33_P3260006	0.975	0.15128	1.6777027	-4.9232	7.71e-02		
A_23_P125977	0.975	0.1513276	1.6774633	-4.9235	9.59e-02	C1QC	ENST00000374637
A_33_P3294583	0.975	0.15146	1.6767986	-4.9243	1.02e-01	LOC256880	
A_23_P357811	0.975	0.1514802	1.6766973	-4.9244	1.81e-02	MBNL1	
A_23_P373584	0.975	0.1515058	1.6765689	-4.9246	9.49e-02	SGCZ	ENST00000382080
A_24_P277657	0.975	0.1515463	-1.6763658	-4.9248	-3.84e-02	GMPR	ENST00000540478
A_19_P00321187	0.975	0.151561	-1.6762918	-4.9249	-1.13e-01	LOC728755	ENST00000556890
A_23_P90523	0.975	0.1516039	-1.6760765	-4.9252	-2.15e-02	OCEL1	ENST00000215061
A_23_P1473	0.975	0.1516532	-1.6758295	-4.9255	-7.26e-02	PRF1	ENST00000441259
A_23_P117157	0.975	0.1516813	-1.6756884	-4.9257	-2.74e-02	SUCLA2	ENST00000544100
A_23_P139912	0.975	0.1517079	-1.6755552	-4.9258	-6.24e-02	IGFBP6	ENST00000548176
A_33_P3324186	0.975	0.15178	1.6751938	-4.9263	4.97e-02	LOC642366	
A_19_P00803850	0.975	0.1517911	1.6751383	-4.9263	9.34e-02	LOC100505474	
A_32_P136402	0.975	0.1517946	-1.675121	-4.9264	-2.24e-02	THOC7	ENST00000469153
A_23_P329890	0.975	0.1518674	-1.6747561	-4.9268	-3.40e-02	TMEM136	
A_23_P150555	0.975	0.151915	1.6745182	-4.9271	1.18e-01	SCGB1D2	ENST00000244926
A_33_P3411244	0.975	0.1519411	1.6743875	-4.9273	1.89e-01	OR8S1	ENST00000310194
A_24_P128442	0.975	0.1519733	-1.6742262	-4.9274	-1.12e-01	TBX15	ENST00000369429
A_24_P929369	0.975	0.1520859	-1.6736631	-4.9281	-2.20e-02	AP4E1	ENST00000261842
A_23_P420293	0.975	0.1520884	1.6736509	-4.9282	9.54e-02	C11orf45	ENST00000310799
A_33_P3293266	0.975	0.1522333	1.6729266	-4.929	1.98e-02	TMEM175	ENST00000438836
A_21_P0013946	0.975	0.1522352	-1.672917	-4.929	-5.99e-02	LOC100288368	
A_21_P0000847	0.975	0.1523698	-1.6722451	-4.9299	-3.95e-02	LOC100630918	
A_21_P0001179	0.975	0.1523714	1.6722373	-4.9299	1.60e-01	XLOC_001030	ENST00000419578
A_23_P313542	0.975	0.152394	1.6721244	-4.93	8.79e-02	GRK1	ENST00000545304
A_23_P65370	0.975	0.1524034	-1.6720775	-4.9301	-2.08e-02	GLRX5	ENST00000553672
A_21_P0006525	0.975	0.1524116	1.6720367	-4.9301	2.16e-02	XLOC_008111	
A_33_P3800734	0.975	0.1524472	1.6718592	-4.9303	2.59e-02	RYR3	ENST00000389232
A_33_P3247609	0.975	0.1524526	-1.6718319	-4.9304	-5.67e-02	ZNF835	ENST00000537055
A_24_P911906	0.975	0.1525079	1.6715564	-4.9307	3.67e-02	PCDH17	
A_21_P0009120	0.975	0.1525607	-1.6712931	-4.931	-3.06e-02	LOC100507501	
A_33_P3247392	0.975	0.1525873	1.6711608	-4.9312	3.60e-02	TPTE	
A_23_P55779	0.975	0.1526698	1.6707496	-4.9317	1.43e-01	CYP2A13	ENST00000330436
A_23_P9340	0.975	0.1527295	1.6704525	-4.9321	1.17e-01	BARHL1	ENST00000263610
A_23_P138574	0.975	0.152762	-1.6702903	-4.9323	-4.38e-02	ATE1	ENST00000423243
A_33_P3387493	0.976	0.1529499	1.6693557	-4.9334	6.18e-02		
A_21_P0002799	0.976	0.153016	1.6690271	-4.9338	1.21e-01	LOC646168	ENST00000496891
A_23_P61466	0.976	0.1530997	-1.6686112	-4.9343	-6.20e-02	CD163L1	ENST00000396630
A_23_P382835	0.976	0.1531246	1.668488	-4.9345	4.88e-02	P2RY1	ENST00000305097
A_33_P3294217	0.976	0.1531444	1.6683897	-4.9346	3.98e-02	UTF1	ENST00000304477
A_33_P3255001	0.976	0.1531772	1.6682266	-4.9348	5.62e-02	LOC152024	ENST00000432505
A_21_P0000449	0.976	0.1533075	1.6675802	-4.9356	8.43e-02	SNORD116-13	
A_23_P258493	0.976	0.1533587	1.6673263	-4.9359	5.54e-02	LMNB1	ENST00000460265
A_23_P114061	0.976	0.1533696	1.6672721	-4.9359	3.08e-02	TRPM3	
A_24_P162454	0.976	0.1534112	1.667066	-4.9362	3.65e-02	PABPC1L2B	ENST00000373521
A_21_P0014676	0.976	0.1535851	-1.6662046	-4.9372	-2.59e-02	LOC100509541	
A_23_P200780	0.976	0.1537685	-1.6652969	-4.9383	-1.11e-01	TGFBR3	
A_23_P67702	0.976	0.1538612	1.6648388	-4.9389	5.87e-02	ZNF85	ENST00000345030
A_23_P156824	0.976	0.1539157	1.6645695	-4.9392	8.06e-02	HTR1B	ENST00000369947
A_24_P386746	0.976	0.1539242	-1.6645273	-4.9393	-8.15e-02	RBP5	ENST00000543045
A_33_P3229083	0.976	0.1539327	1.6644851	-4.9393	1.98e-02	HIST1H2BK	
A_23_P306479	0.976	0.1539358	1.66447	-4.9394	5.10e-02	LOC100009676	ENST00000536865
A_33_P3789327	0.976	0.1539869	1.6642178	-4.9397	1.08e-01	SNORD12B	
A_23_P257538	0.976	0.1540167	1.6640705	-4.9398	3.56e-02	RBBP9	ENST00000337227
A_23_P337849	0.976	0.1542638	1.6628516	-4.9413	2.17e-02	CELF3	ENST00000420342
A_23_P61426	0.976	0.1542836	-1.6627537	-4.9414	-3.10e-02	MSRA	
A_23_P381017	0.976	0.1543086	-1.6626308	-4.9416	-5.38e-02	WBSCR27	ENST00000297873
A_32_P21579	0.976	0.1543141	1.6626036	-4.9416	2.77e-02	TRDMT1	ENST00000354631
A_23_P48816	0.976	0.1543429	-1.6624617	-4.9418	-3.44e-02	SLC28A2	ENST00000347644
A_23_P148513	0.976	0.1544324	-1.6620208	-4.9423	-1.80e-02	GNG5	ENST00000370641
A_23_P68155	0.976	0.1544832	-1.6617708	-4.9426	-6.72e-02	IFIH1	ENST00000543192
A_23_P120442	0.976	0.1545166	1.661606	-4.9428	4.15e-02	NCOA3	
A_33_P3363933	0.976	0.1545266	-1.6615571	-4.9429	-5.61e-02	FCRL6	ENST00000321935
A_33_P3283271	0.976	0.1545347	-1.661517	-4.943	-9.75e-02	LOC100130849	ENST00000448242
A_23_P18447	0.976	0.1545622	-1.6613816	-4.9431	-2.83e-02	PPARGC1A	ENST00000264867
A_23_P158725	0.976	0.1546245	1.6610752	-4.9435	2.73e-02	SLC16A3	
A_23_P132027	0.976	0.1546588	1.6609067	-4.9437	3.76e-02	SPAG4	ENST00000498203
A_33_P3330786	0.976	0.1546614	1.6608937	-4.9437	1.04e-01	LOC728339	
A_23_P349343	0.976	0.154806	-1.660183	-4.9446	-1.89e-01	ALS2CR12	ENST00000494223
A_24_P68247	0.976	0.1549059	-1.6596925	-4.9452	-2.10e-02	TRIM4	ENST00000354241
A_33_P3369964	0.976	0.1550481	-1.6589949	-4.946	-6.95e-02	ATXN1L	
A_33_P3352557	0.976	0.1550549	1.6589616	-4.9461	2.37e-01	DMRTA2	ENST00000404795
A_23_P152344	0.976	0.1551317	1.6585849	-4.9465	3.01e-02	GTF3C1	ENST00000356183
A_33_P3375688	0.976	0.1551578	-1.6584569	-4.9467	-1.52e-01	LOC100129027	ENST00000380008
A_33_P3390868	0.976	0.1551603	-1.6584448	-4.9467	-8.65e-02	SYNPO2	ENST00000307142
A_23_P11295	0.976	0.1552203	-1.6581508	-4.9471	-2.56e-02	MTCP1NB	ENST00000369479
A_24_P329635	0.976	0.1552604	1.6579543	-4.9473	3.99e-02	TSC1	ENST00000440111
A_21_P0002805	0.976	0.155267	-1.6579218	-4.9473	-3.29e-02	XLOC_002921	ENST00000467896
A_33_P3423969	0.976	0.1553175	1.6576745	-4.9476	2.65e-02	GBX2	ENST00000306318
A_23_P19369	0.976	0.1554586	1.6569839	-4.9485	8.78e-02	LRRC16A	ENST00000399313
A_21_P0014273	0.976	0.1554874	1.6568429	-4.9486	2.12e-02	CYP2R1	ENST00000532805
A_23_P152620	0.976	0.155545	-1.6565611	-4.949	-1.50e-01	TNFSF13	
A_32_P66756	0.976	0.1555871	-1.6563555	-4.9492	-1.46e-01	LOC152586	ENST00000513106
A_23_P405815	0.976	0.1556145	-1.6562213	-4.9494	-4.08e-02	PYGM	ENST00000540450
A_24_P175612	0.976	0.1556197	-1.656196	-4.9494	-4.14e-02	SFXN2	ENST00000459894
A_33_P3338449	0.976	0.1557173	1.6557193	-4.95	3.65e-02	SGK494	ENST00000301037
A_33_P3294509	0.976	0.1557239	1.6556869	-4.9501	7.61e-02	CD44	
A_23_P25155	0.976	0.1557571	-1.655525	-4.9502	-1.16e-01	GPR84	ENST00000551809
A_33_P3318267	0.976	0.155767	1.6554767	-4.9503	6.64e-02	LOC100131193	ENST00000414656
A_23_P250644	0.976	0.1557745	-1.65544	-4.9504	-1.87e-02	CDKN2AIPNL	ENST00000458198
A_24_P369232	0.976	0.1558238	1.6551993	-4.9506	3.26e-02	CCDC3	ENST00000378839
A_23_P434919	0.976	0.1559084	1.6547863	-4.9511	3.81e-02	RAB42	ENST00000465518
A_21_P0011114	0.976	0.1559258	1.6547015	-4.9513	9.98e-02	XLOC_l2_003400	
A_23_P160167	0.976	0.1560012	1.654334	-4.9517	5.57e-02	TSPAN1	ENST00000475163
A_23_P57658	0.976	0.1560016	-1.6543317	-4.9517	-3.02e-02	HRASLS	ENST00000264735
A_23_P360179	0.976	0.1560051	1.6543151	-4.9517	2.22e-02	NEURL4	ENST00000399464
A_23_P105227	0.976	0.1560374	-1.6541572	-4.9519	-1.35e-01	ME3	ENST00000323418
A_33_P3418710	0.976	0.1561422	-1.6536469	-4.9525	-3.79e-01	PRAMEF12	ENST00000357726
A_23_P75149	0.976	0.1562069	-1.6533314	-4.9529	-2.81e-02	SFXN4	ENST00000330036
A_23_P1676	0.976	0.1562107	-1.6533134	-4.9529	-2.61e-02	TMEM218	ENST00000531851
A_21_P0000804	0.976	0.1563107	1.6528263	-4.9535	1.09e-01	LOC100506783	ENST00000426965
A_23_P109143	0.976	0.1563438	-1.6526655	-4.9537	-3.47e-02	PRNP	
A_21_P0014712	0.976	0.1563545	1.6526133	-4.9538	2.23e-01	LOC100509621	ENST00000413430
A_23_P20484	0.976	0.1563962	1.6524105	-4.954	1.35e-01	FGL1	
A_33_P3214293	0.976	0.1564268	1.6522616	-4.9542	3.04e-02	PPP3R1	ENST00000234310
A_23_P27353	0.976	0.1564331	1.6522309	-4.9543	5.67e-02	SLC14A2	ENST00000255226
A_33_P3401753	0.976	0.1564347	1.652223	-4.9543	6.95e-02	FFAR3	ENST00000454971
A_21_P0014290	0.976	0.1565044	1.6518846	-4.9547	1.12e-01	LOC100507480	
A_21_P0006426	0.976	0.1565577	1.6516253	-4.955	2.08e-02	XLOC_008013	ENST00000454388
A_23_P41487	0.976	0.1565611	1.6516087	-4.955	2.31e-02	TBC1D9	ENST00000442267
A_33_P3407549	0.976	0.1565953	1.6514427	-4.9552	6.05e-02	ANKRD43	ENST00000378693
A_21_P0002191	0.976	0.1566355	-1.6512473	-4.9555	-6.91e-02	XLOC_001412	ENST00000421976
A_23_P39237	0.976	0.1567241	-1.6508174	-4.956	-3.48e-02	ZFP36	ENST00000248673
A_33_P3290622	0.976	0.1567646	-1.6506211	-4.9562	-1.91e-02	PDZD11	ENST00000374454
A_24_P250765	0.976	0.1568285	-1.6503107	-4.9566	-3.89e-02	PRKG1	ENST00000332193
A_32_P172882	0.976	0.15683	1.6503037	-4.9566	2.51e-01	FLJ41350	
A_21_P0000466	0.976	0.156848	1.6502163	-4.9567	2.33e-01	SNORD127	
A_33_P3520693	0.976	0.1568567	-1.6501742	-4.9568	-3.40e-02	LOC646903	
A_24_P382401	0.976	0.1568715	-1.6501023	-4.9568	-2.83e-02	ZNF791	ENST00000393303
A_23_P2041	0.976	0.1568867	-1.6500286	-4.9569	-1.60e-01	MICALCL	ENST00000256186
A_33_P3209816	0.976	0.1569009	1.6499597	-4.957	2.72e-02	DPY19L3	ENST00000392248
A_24_P108779	0.976	0.1569062	1.6499343	-4.9571	2.42e-02	KCTD17	ENST00000403888
A_23_P74278	0.976	0.1569086	1.6499226	-4.9571	5.76e-02	PDE4B	
A_33_P3235330	0.976	0.1569547	1.6496992	-4.9573	5.36e-02	MTMR3	ENST00000333027
A_33_P3240946	0.976	0.157069	-1.6491454	-4.958	-2.55e-02	DPF3	ENST00000366353
A_21_P0004660	0.976	0.1572551	1.6482447	-4.9591	1.54e-01	XLOC_005343	ENST00000431997
A_23_P149259	0.976	0.1574479	-1.6473123	-4.9602	-2.64e-02	TMEM79	ENST00000495881
A_23_P130553	0.976	0.1574887	1.6471155	-4.9605	2.18e-02	SHKBP1	ENST00000291842
A_23_P304897	0.976	0.1575175	-1.6469762	-4.9606	-5.51e-02	BDKRB2	ENST00000554311
A_23_P204980	0.976	0.1575646	-1.6467489	-4.9609	-2.80e-02	UGGT2	ENST00000376747
