ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3300267	0.984	0.3098418	1.1207698	-5.5033	0.14041987	VIT	
A_23_P206022	0.984	0.3098623	1.1207173	-5.50335	0.03288083	ITGA11	ENST00000423218
A_21_P0000409	0.984	0.3098869	-1.1206543	-5.50341	-0.03163825	SNORD114-12	
A_33_P3437907	0.984	0.30989	-1.1206463	-5.50342	-0.04600347	FAM171A2	
A_33_P3344039	0.984	0.3099572	1.1204742	-5.5036	0.02438335	RABL2A	ENST00000462095
A_32_P169406	0.984	0.3099758	1.1204264	-5.50365	0.06751104	LOC400043	
A_23_P153692	0.984	0.3100027	-1.1203576	-5.50372	-0.01402416	XRCC1	ENST00000262887
A_24_P371194	0.984	0.310109	1.1200854	-5.50399	0.01431764	MRPL53	ENST00000467349
A_24_P116535	0.984	0.3101645	-1.1199431	-5.50414	-0.01671049	MMP15	ENST00000219271
A_32_P499005	0.984	0.310173	1.1199214	-5.50416	0.04609272	LOC388882	
A_33_P3357813	0.984	0.3101868	1.1198859	-5.5042	0.14161015	HTR1D	ENST00000314113
A_33_P3290394	0.984	0.3102387	1.1197532	-5.50433	0.10680937	IL2RG	ENST00000374202
A_24_P923945	0.984	0.3103629	-1.1194351	-5.50465	-0.02391147	UBR4	ENST00000375218
A_23_P57709	0.984	0.3103812	1.1193883	-5.5047	0.0183866	PCOLCE2	ENST00000470795
A_23_P201483	0.984	0.3104256	-1.1192746	-5.50482	-0.01703617	MAPKAPK2	ENST00000367103
A_23_P404094	0.984	0.3104719	-1.1191563	-5.50494	-0.06397123	THAP7-AS1	ENST00000429962
A_33_P3415430	0.984	0.3105133	1.1190504	-5.50505	0.01321784	HSPA1B	ENST00000391548
A_23_P20660	0.984	0.3105361	1.118992	-5.50511	0.0192643	DIRAS2	ENST00000375765
A_23_P70998	0.984	0.310564	1.1189206	-5.50518	0.03916509	LOC729852	ENST00000406829
A_23_P23966	0.984	0.3105773	1.1188865	-5.50521	0.02791916	ZNF488	ENST00000395702
A_33_P3220919	0.984	0.3105831	1.1188717	-5.50523	0.01333941	ADRBK2	
A_33_P3384695	0.984	0.3105981	1.1188335	-5.50527	0.02826137	NCALD	
A_33_P3362498	0.984	0.3106175	-1.1187837	-5.50532	-0.0191716	ATR	ENST00000383101
A_23_P106906	0.984	0.3106798	-1.1186244	-5.50548	-0.0337404	PPL	ENST00000345988
A_23_P66739	0.984	0.310746	-1.1184551	-5.50565	-0.18438269	SLC13A5	ENST00000433363
A_33_P3347528	0.984	0.3107515	-1.118441	-5.50567	-0.04256722	RP11-165H20.1	ENST00000369743
A_21_P0009060	0.984	0.3107668	1.118402	-5.5057	0.1901559	XLOC_012007	
A_24_P278299	0.984	0.3107735	1.1183847	-5.50572	0.01858727	ASB13	ENST00000459912
A_23_P304279	0.984	0.3108054	-1.1183032	-5.50581	-0.06243362	CHRNE	ENST00000293780
A_21_P0002294	0.984	0.3108129	1.118284	-5.50582	0.02721076	XLOC_001680	ENST00000536500
A_23_P106675	0.984	0.3108556	-1.1181749	-5.50594	-0.04275775	PLCG2	ENST00000359376
A_23_P12199	0.984	0.31091	1.118036	-5.50608	0.06120527	FAM46B	ENST00000289166
A_33_P3357620	0.984	0.3109116	1.1180319	-5.50608	0.02733998	C16orf53	
A_33_P3261803	0.984	0.3109742	-1.1178717	-5.50624	-0.02194549	FAAH	ENST00000396325
A_33_P3605269	0.984	0.3110253	1.1177413	-5.50638	0.06301568	KRT8P41	
A_32_P225659	0.984	0.3110493	1.1176799	-5.50644	0.1000301	UTS2D	ENST00000340524
A_33_P3348629	0.984	0.3111489	-1.1174255	-5.5067	-0.11569192	HTN1	ENST00000503645
A_33_P3354723	0.984	0.3112583	-1.1171463	-5.50698	-0.04817935	DEDD	ENST00000368005
A_33_P3364433	0.984	0.3113718	-1.1168565	-5.50727	-0.03176678	ACVR1B	ENST00000415850
A_23_P90369	0.984	0.3114284	1.116712	-5.50742	0.03307309	C19orf6	ENST00000356663
A_21_P0000604	0.984	0.3115185	-1.1164822	-5.50765	-0.08103246	DOC2GP	ENST00000495263
A_23_P258093	0.984	0.3116163	-1.1162325	-5.50791	-0.01596828	AGPAT1	ENST00000395499
A_32_P45009	0.984	0.3116871	1.1160519	-5.50809	0.01292742	IDH1	ENST00000415913
A_33_P3278265	0.984	0.3117202	1.1159676	-5.50818	0.02660978	PYROXD1	ENST00000240651
A_23_P11295	0.984	0.3117457	-1.1159027	-5.50824	-0.0199174	MTCP1NB	ENST00000369479
A_23_P62999	0.984	0.3117573	-1.1158731	-5.50827	-0.02799962	EXTL1	ENST00000374280
A_23_P25684	0.984	0.3117756	1.1158263	-5.50832	0.02710278	RDH11	ENST00000553578
A_33_P3222501	0.984	0.3118143	1.1157277	-5.50842	0.08213285	FAM157A	ENST00000480075
A_24_P388810	0.984	0.3118197	1.115714	-5.50843	0.02323484	SRP19	
A_23_P165989	0.984	0.3118769	-1.115568	-5.50858	-0.02910586	NEURL2	ENST00000372518
A_33_P3355933	0.984	0.3118847	-1.1155483	-5.5086	-0.02462124	LOC100131894	
A_23_P15727	0.984	0.3118877	-1.1155405	-5.50861	-0.09418985	FKBP10	ENST00000489591
A_24_P124558	0.984	0.3119045	1.1154978	-5.50865	0.14161646	HOXC8	ENST00000040584
A_33_P3703501	0.984	0.3119175	1.1154647	-5.50869	0.05688904	GALNT10	ENST00000520647
A_23_P27404	0.984	0.311929	-1.1154352	-5.50872	-0.02635518	ZNF841	ENST00000359973
A_23_P34757	0.984	0.3120174	-1.1152101	-5.50895	-0.02284173	GPATCH2	
A_24_P74932	0.984	0.3120244	-1.1151922	-5.50896	-0.02816145	PLP2	ENST00000376322
A_23_P152330	0.984	0.3120794	-1.1150521	-5.50911	-0.01917104	DOC2A	ENST00000350119
A_24_P416257	0.984	0.3121461	-1.1148822	-5.50928	-0.02848948	GGA2	ENST00000309859
A_21_P0010921	0.984	0.3122212	1.1146909	-5.50947	0.01512564	XLOC_l2_001592	ENST00000438010
A_32_P888644	0.984	0.3122308	1.1146665	-5.5095	0.09401814		ENST00000506053
A_33_P3308476	0.984	0.3122333	1.1146602	-5.5095	0.20695802	POM121L2	ENST00000444565
A_33_P3813684	0.984	0.3122652	1.1145788	-5.50959	0.02800748	FLJ31662	ENST00000424943
A_33_P3231447	0.984	0.3122898	1.1145161	-5.50965	0.08283696	ITGA6	ENST00000409532
A_33_P3284919	0.984	0.3123027	-1.1144835	-5.50968	-0.01787999	SEMA6C	ENST00000341697
A_24_P314179	0.984	0.3123459	1.1143734	-5.50979	0.02843918	ETS2	ENST00000360214
A_23_P16694	0.984	0.3124208	1.1141828	-5.50999	0.11419847	CPS1-IT1	
A_23_P144165	0.984	0.3124319	1.1141545	-5.51002	0.01856498	DZIP3	ENST00000495008
A_24_P246293	0.984	0.3124674	1.1140641	-5.51011	0.05229649	FDXACB1	ENST00000260257
A_21_P0006871	0.984	0.312642	1.1136201	-5.51056	0.14833092	XLOC_008481	
A_33_P3391455	0.984	0.3126682	1.1135532	-5.51063	0.03496225	SCN5A	
A_23_P254472	0.984	0.3126718	1.1135442	-5.51064	0.02949818	C6orf211	ENST00000367294
A_23_P140328	0.984	0.3126986	1.113476	-5.5107	0.01899955	NEMF	ENST00000556925
A_23_P15542	0.984	0.3127117	1.1134427	-5.51074	0.03394145	HSD17B1	ENST00000225929
A_23_P344421	0.984	0.3127651	1.113307	-5.51088	0.12235299	ROBO4	ENST00000528277
A_23_P122579	0.984	0.3127663	-1.1133037	-5.51088	-0.01689174	DAXX	
A_33_P3385762	0.984	0.3129222	1.1129074	-5.51128	0.07887206	OR52W1	ENST00000311352
A_32_P20523	0.984	0.3129244	1.1129019	-5.51129	0.03729779	TIGD2	ENST00000317005
A_33_P3359115	0.984	0.3129332	1.1128796	-5.51131	0.01903306	LMBRD1	ENST00000472827
A_24_P152649	0.984	0.3129371	1.1128696	-5.51132	0.06621363	LOC644189	
A_23_P258367	0.984	0.3130588	1.1125603	-5.51163	0.03699496	GLE1	ENST00000372770
A_23_P137984	0.984	0.3131233	1.1123965	-5.5118	0.0584214	S100A10	ENST00000368809
A_23_P153026	0.984	0.3131551	-1.1123157	-5.51188	-0.01859373	GAA	ENST00000302262
A_21_P0007977	0.984	0.3131731	-1.1122701	-5.51193	-0.12000023	XLOC_010543	ENST00000444744
A_33_P3289576	0.984	0.3131832	-1.1122444	-5.51195	-0.05059435	EFHC2	ENST00000378056
A_32_P489986	0.984	0.3132159	1.1121613	-5.51204	0.02806372	TMEM232	ENST00000515363
A_23_P165402	0.984	0.3132689	1.1120266	-5.51217	0.02041805	SF3B14	ENST00000233468
A_33_P3219750	0.984	0.3132805	-1.1119972	-5.5122	-0.01904437	TTPAL	ENST00000461134
A_23_P53663	0.984	0.3134195	1.1116445	-5.51256	0.02293443	PAWR	ENST00000548075
A_33_P3313110	0.984	0.3134708	-1.1115141	-5.51269	-0.04572358	MUC16	ENST00000397910
A_33_P3236676	0.984	0.3135501	-1.111313	-5.5129	-0.11827663	C9orf152	ENST00000400613
A_23_P88731	0.984	0.3135575	1.1112941	-5.51291	0.04715731	RAD51	
A_24_P113221	0.984	0.3136001	1.1111861	-5.51302	0.01299384	ZNF24	ENST00000399061
A_23_P104098	0.984	0.3136103	-1.1111603	-5.51305	-0.023712	SYT2	ENST00000367267
A_21_P0000333	0.984	0.3136109	1.1111588	-5.51305	0.05308405	SNORA46	
A_33_P3255384	0.984	0.3136196	1.1111366	-5.51307	0.09718559	BPIFC	ENST00000432451
A_33_P3338631	0.984	0.313629	-1.1111129	-5.5131	-0.02304541	NRL	ENST00000396997
A_23_P40936	0.984	0.3136717	-1.1110046	-5.51321	-0.02055538	NR2C2	ENST00000478572
A_23_P44581	0.984	0.313678	-1.1109884	-5.51322	-0.01723556	NOMO1	
A_33_P3226985	0.984	0.3137008	1.1109307	-5.51328	0.01329932	CDK5R1	ENST00000313401
A_24_P289273	0.984	0.3137382	-1.1108359	-5.51338	-0.05828795	RGR	ENST00000372092
A_23_P77813	0.984	0.3137427	-1.1108243	-5.51339	-0.01535146	FN3KRP	ENST00000269373
A_23_P76136	0.984	0.3138712	-1.1104987	-5.51372	-0.01419284	TSPAN11	ENST00000261177
A_33_P3372466	0.984	0.3138941	-1.1104406	-5.51378	-0.01744317	TECR	ENST00000444365
A_23_P122068	0.984	0.3139212	-1.1103719	-5.51385	-0.01360508	C1QTNF3	ENST00000513471
A_33_P3320533	0.984	0.3139316	1.1103455	-5.51387	0.01856119	POLR1A	ENST00000486964
A_21_P0014103	0.984	0.3139412	1.110321	-5.5139	0.03154355	LOC100287375	ENST00000458314
A_23_P55356	0.984	0.3139912	1.1101945	-5.51403	0.02313352	VMO1	
A_32_P2738	0.984	0.3140035	-1.1101631	-5.51406	-0.03251153	TCTN3	ENST00000443432
A_23_P98431	0.984	0.314046	-1.1100554	-5.51417	-0.01363603	HMBS	ENST00000537841
A_23_P35131	0.984	0.3142409	-1.1095619	-5.51467	-0.02511067	SF3B4	ENST00000457312
A_32_P101352	0.984	0.3142533	-1.1095304	-5.5147	-0.09461266	CXorf65	ENST00000438526
A_21_P0014406	0.984	0.314327	-1.1093439	-5.51489	-0.16020161	LOC100506175	ENST00000452336
A_23_P216630	0.984	0.3143889	1.109187	-5.51505	0.02740174	SLC44A1	
A_24_P30141	0.984	0.3144152	1.1091206	-5.51511	0.02797038	FRA10AC1	ENST00000359204
A_23_P77066	0.984	0.3144265	1.1090919	-5.51514	0.01288529	SNRPN	
A_23_P19348	0.984	0.3144428	-1.1090507	-5.51518	-0.02379278	CUL7	ENST00000535468
A_24_P115971	0.984	0.3144435	-1.1090489	-5.51519	-0.01774184	RIC8A	ENST00000526557
A_23_P399251	0.984	0.3145025	1.1088995	-5.51534	0.07899537	NBPF22P	ENST00000487594
A_33_P3243454	0.984	0.3145063	-1.10889	-5.51535	-0.09030255	IGFL3	ENST00000341415
A_23_P115316	0.984	0.3145739	1.1087188	-5.51552	0.0178923	TOR3A	ENST00000367627
A_23_P364766	0.984	0.3145801	1.1087031	-5.51554	0.02409232	C20orf94	ENST00000334534
A_33_P3330079	0.984	0.3146062	1.1086372	-5.5156	0.03899079	LOC100128242	ENST00000533341
A_33_P3253682	0.984	0.3146213	1.108599	-5.51564	0.0197973	PPIL3	ENST00000409449
A_24_P352637	0.984	0.314648	-1.1085313	-5.51571	-0.05806049	TSSK4	ENST00000556621
A_33_P3255314	0.984	0.3146589	1.1085039	-5.51574	0.08305681	FLJ26245	
A_33_P3276237	0.984	0.3146938	-1.1084156	-5.51583	-0.08263803		ENST00000496886
A_21_P0001780	0.984	0.314696	-1.1084099	-5.51583	-0.20240415	XLOC_001666	
A_33_P3303121	0.984	0.3147659	1.1082332	-5.51601	0.03763811	RAP2B	ENST00000323534
A_33_P3255701	0.984	0.314774	1.1082128	-5.51603	0.03387768		ENST00000358748
A_21_P0004638	0.984	0.3148188	1.1080993	-5.51615	0.03104598	XLOC_005225	ENST00000413667
A_33_P3222728	0.984	0.3149144	1.1078577	-5.51639	0.01618162	ZNF167	ENST00000341840
A_33_P3315979	0.984	0.3149868	1.1076747	-5.51658	0.07684376	OR4Q3	ENST00000331723
A_24_P256155	0.984	0.3150004	1.1076403	-5.51661	0.02748929	NKX1-2	ENST00000440536
A_23_P65983	0.984	0.315006	1.1076263	-5.51662	0.01933561	CCDC102A	ENST00000258214
A_23_P380917	0.984	0.3150854	1.1074254	-5.51683	0.0146275	SEC11A	ENST00000455959
A_33_P3310009	0.984	0.3150942	1.1074033	-5.51685	0.075158	DCAF8L2	
A_33_P3789056	0.984	0.3151264	-1.107322	-5.51693	-0.04096818	C1orf200	ENST00000377320
A_33_P3302025	0.984	0.3151277	-1.1073186	-5.51693	-0.0356406	ADAMTSL1	ENST00000327883
A_32_P179676	0.984	0.3151334	1.1073041	-5.51695	0.02220923	TOB2	ENST00000327492
A_33_P3388815	0.984	0.3151787	1.1071897	-5.51707	0.03803196	FPGT	ENST00000370898
A_33_P3309804	0.984	0.315261	1.1069818	-5.51728	0.02792907	EID1	
A_24_P555066	0.984	0.3152891	-1.1069109	-5.51735	-0.0158854	SMTNL2	ENST00000338859
A_24_P288298	0.984	0.3153599	1.1067321	-5.51753	0.04858117	KIR2DL4	ENST00000396293
A_32_P68504	0.984	0.3155185	1.1063319	-5.51793	0.02533244	ZDBF2	ENST00000374423
A_24_P59220	0.984	0.31554	-1.1062774	-5.51799	-0.01799967	POTEF	ENST00000409914
A_23_P346390	0.984	0.315627	1.1060579	-5.51821	0.05343681	CXorf36	ENST00000477281
A_23_P132956	0.984	0.3156422	1.1060197	-5.51825	0.01330047	UCHL1	ENST00000472501
A_23_P379475	0.984	0.31571	1.1058487	-5.51842	0.01754488	DHCR24	ENST00000371269
A_23_P118615	0.984	0.3158531	1.1054878	-5.51878	0.1004247	ABCA8	ENST00000430352
A_23_P335239	0.984	0.3158559	1.1054807	-5.51879	0.027868	GAB1	ENST00000262994
A_23_P143303	0.984	0.3158653	-1.1054571	-5.51881	-0.01300407	VPS16	ENST00000380445
A_33_P3423969	0.984	0.3160482	1.1049959	-5.51928	0.03288281	GBX2	ENST00000306318
A_33_P3402868	0.984	0.3161006	-1.1048639	-5.51941	-0.01880185	GRIN2D	ENST00000263269
A_24_P314571	0.984	0.3161103	1.1048394	-5.51944	0.08425232	SPC24	
A_23_P26847	0.984	0.3162202	1.1045626	-5.51972	0.09496497	SOX9	ENST00000245479
A_33_P3353343	0.984	0.3162546	-1.1044759	-5.5198	-0.01812136	SRRM2	ENST00000396975
A_24_P79054	0.984	0.316295	-1.1043742	-5.51991	-0.03442888	TGFB1	ENST00000221930
A_23_P40880	0.984	0.3163688	1.1041882	-5.52009	0.01791386	CMTM8	ENST00000307526
A_24_P410952	0.984	0.3163972	-1.1041168	-5.52017	-0.0307604	PEA15	ENST00000368076
A_24_P211709	0.984	0.3165061	-1.1038426	-5.52044	-0.05569401	XPNPEP2	ENST00000371106
A_33_P3354955	0.984	0.3165148	1.1038208	-5.52046	0.03888301	ESF1	ENST00000202816
A_33_P3350074	0.984	0.3165356	1.1037684	-5.52052	0.0159387	SLC25A19	ENST00000402418
A_21_P0000868	0.984	0.3165409	-1.1037549	-5.52053	-0.07313436	LOC100507240	
A_23_P213592	0.984	0.3165979	-1.1036115	-5.52068	-0.01288586	RNF44	ENST00000274811
A_33_P3316223	0.984	0.3166399	1.1035058	-5.52078	0.0344814	SNAPC1	ENST00000216294
A_21_P0000764	0.984	0.3168385	1.1030064	-5.52129	0.07926626	LOC100505768	ENST00000452509
A_33_P3335137	0.984	0.316892	1.1028718	-5.52142	0.01266828	ATG4B	ENST00000402096
A_21_P0008742	0.984	0.3170278	-1.1025304	-5.52177	-0.02028657	XLOC_011481	
A_33_P3356392	0.984	0.3170937	-1.1023646	-5.52193	-0.11207293	RGL3	ENST00000393423
A_23_P323898	0.984	0.3170944	1.102363	-5.52193	0.03067461	ZSCAN12	ENST00000396827
A_21_P0007569	0.984	0.3171953	-1.1021095	-5.52219	-0.03416933	XLOC_009781	ENST00000548969
A_33_P3377609	0.984	0.3173398	-1.1017466	-5.52255	-0.0644683	SPAM1	
A_32_P161751	0.984	0.3173402	-1.1017453	-5.52256	-0.11261983	FLJ33534	
A_33_P3293049	0.984	0.3174592	1.1014466	-5.52286	0.05214253	HLA-DQA1	ENST00000374949
A_23_P78750	0.984	0.3175092	-1.1013211	-5.52298	-0.02661251	SLC17A7	ENST00000543531
A_32_P22078	0.984	0.3175309	1.1012667	-5.52304	0.01376481	RPS9	ENST00000460761
A_23_P40956	0.984	0.3176095	1.1010692	-5.52324	0.03199357	GHRL	
A_24_P284584	0.984	0.3176134	-1.1010596	-5.52325	-0.03927699	ZNF559	
A_23_P91317	0.984	0.3176637	-1.1009333	-5.52337	-0.11009291	RAD21L1	ENST00000381882
A_23_P49279	0.984	0.3177248	1.10078	-5.52353	0.01899938	C16orf87	ENST00000394806
A_33_P3680789	0.984	0.3177416	-1.1007378	-5.52357	-0.12402705	LOC219731	ENST00000445498
A_33_P3210288	0.984	0.3178711	1.100413	-5.5239	0.02387336	FUT6	
A_24_P103886	0.984	0.3179109	1.1003132	-5.524	0.01725142	IDI1	ENST00000381344
A_23_P102582	0.984	0.3179129	1.1003081	-5.524	0.01532855	C20orf24	
A_24_P322229	0.984	0.3179721	-1.1001597	-5.52415	-0.01752361	RASL10B	ENST00000268864
A_33_P3370001	0.984	0.3180643	-1.0999286	-5.52438	-0.10660716	OR2L8	ENST00000357191
A_24_P93703	0.984	0.31817	-1.0996636	-5.52465	-0.01697577	LOC440104	
A_33_P3311621	0.984	0.3181719	1.099659	-5.52466	0.09499261	LOC338739	
A_33_P3396891	0.984	0.3181782	-1.0996433	-5.52467	-0.02139093	AVPI1	ENST00000370626
A_23_P99661	0.984	0.318272	-1.099408	-5.52491	-0.01423243	ARHGEF40	ENST00000553709
A_23_P102571	0.984	0.3182758	-1.0993985	-5.52492	-0.01830647	SLC2A4RG	ENST00000266077
A_24_P577694	0.984	0.3182893	-1.0993649	-5.52495	-0.01521022	ADCY1	ENST00000297323
A_24_P713668	0.984	0.3183044	1.0993269	-5.52499	0.01721628	BZW1	ENST00000409600
A_23_P103476	0.984	0.3183261	1.0992727	-5.52504	0.01802341	UBIAD1	ENST00000376810
A_19_P00320274	0.984	0.3183354	1.0992493	-5.52507	0.04702137	LOC283050	
A_23_P393099	0.984	0.3183419	-1.0992329	-5.52508	-0.10809471	TFF3	ENST00000518498
A_23_P361448	0.984	0.3185802	-1.0986363	-5.52568	-0.03058903	SESN3	ENST00000393234
A_23_P10232	0.984	0.3186018	1.0985822	-5.52574	0.08480349	BANK1	ENST00000322953
A_23_P374559	0.984	0.3186518	-1.0984571	-5.52586	-0.05172041	ZNRF4	ENST00000222033
A_21_P0012944	0.984	0.3186613	-1.0984333	-5.52589	-0.01903435	LOC100170939	
A_24_P298877	0.984	0.3187079	1.0983167	-5.52601	0.01677485	C1orf174	ENST00000474140
A_33_P3348091	0.984	0.3187757	-1.098147	-5.52618	-0.02217688	LTBP4	ENST00000318809
A_24_P374759	0.984	0.3187882	1.0981158	-5.52621	0.01419364	ERC2	ENST00000492584
A_23_P142671	0.984	0.3188506	-1.0979597	-5.52636	-0.0202966	ZNF513	ENST00000491924
A_33_P3249314	0.984	0.318973	1.0976535	-5.52667	0.07553014	LOC729156	ENST00000457166
A_23_P411157	0.984	0.3190985	-1.0973397	-5.52699	-0.11576202	WNT1	
A_23_P9293	0.984	0.3191043	1.0973253	-5.527	0.02321327	TJP2	
A_23_P212675	0.984	0.3191176	1.0972922	-5.52704	0.04755004	NME9	ENST00000333911
A_32_P181077	0.984	0.3192	-1.097086	-5.52724	-0.16685815	DOCK8	ENST00000495184
A_23_P80278	0.984	0.3192123	-1.0970554	-5.52727	-0.01752702	SFI1	ENST00000540643
A_24_P148811	0.984	0.3192855	-1.0968725	-5.52746	-0.01413446	RUVBL1	ENST00000417360
A_23_P40354	0.984	0.3194246	1.096525	-5.52781	0.0129609	MAPRE1	ENST00000375571
A_23_P71981	0.984	0.3194373	-1.0964932	-5.52784	-0.02942128	ERAL1	ENST00000471992
A_23_P39454	0.984	0.319474	-1.0964016	-5.52793	-0.02793253	ZNF556	ENST00000307635
A_33_P3290955	0.984	0.3195131	-1.0963041	-5.52803	-0.02245531	KIAA1875	ENST00000488801
A_21_P0011846	0.984	0.3195387	-1.0962402	-5.52809	-0.1343237	XLOC_l2_007541	ENST00000436605
A_33_P3305243	0.984	0.3196737	1.0959032	-5.52843	0.03360754	PSMD5	ENST00000373903
A_23_P347198	0.984	0.3197437	1.0957284	-5.52861	0.02638834	SP3	ENST00000465379
A_21_P0013404	0.984	0.3197952	-1.0955999	-5.52873	-0.14170463	XLOC_l2_013564	ENST00000460471
A_33_P3219429	0.984	0.3198642	1.0954277	-5.52891	0.02117298	SMNDC1	ENST00000369592
A_23_P2543	0.984	0.320028	-1.0950193	-5.52932	-0.02140404	CUX2	ENST00000261726
A_33_P3382412	0.984	0.3201102	-1.0948141	-5.52952	-0.01997503	ZNF468	ENST00000396409
A_23_P212792	0.984	0.3201935	1.0946067	-5.52973	0.02105985	CEP135	ENST00000506202
A_33_P3228445	0.984	0.3202368	-1.0944985	-5.52984	-0.04167649	FXYD2	ENST00000292079
A_23_P78099	0.984	0.3203397	1.0942423	-5.5301	0.07029982	VTN	ENST00000226218
A_23_P101319	0.984	0.3203424	-1.0942355	-5.5301	-0.05419877	ZNF285	
A_23_P204087	0.984	0.3203562	1.094201	-5.53014	0.07469028	OAS2	ENST00000392583
A_23_P404965	0.984	0.3204216	1.0940382	-5.5303	0.01441904	GNL1	ENST00000426875
A_24_P73370	0.984	0.3204485	-1.0939713	-5.53037	-0.01991465	ULK1	ENST00000321867
A_33_P3386429	0.984	0.3204545	1.0939563	-5.53038	0.03071237	SENP6	ENST00000447266
A_33_P3421365	0.984	0.3204546	1.093956	-5.53038	0.01323122	ZNF169	ENST00000340911
A_23_P115124	0.984	0.3205299	-1.0937685	-5.53057	-0.01722309	TRIM11	ENST00000284551
A_23_P11800	0.984	0.3205703	-1.093668	-5.53067	-0.01428609	CAMK2N1	ENST00000375078
A_33_P3587611	0.984	0.3205878	1.0936242	-5.53072	0.06487791	RPL36AP33	
A_23_P108785	0.984	0.3206082	1.0935734	-5.53077	0.01524463	ACTR3	ENST00000478928
A_21_P0014711	0.984	0.3206114	1.0935656	-5.53078	0.02020033	LOC100507948	
A_32_P114746	0.984	0.3206601	-1.0934444	-5.5309	-0.0957332	C1orf111	ENST00000367935
A_23_P143958	0.984	0.3206782	1.0933993	-5.53094	0.02323675	RPL22L1	ENST00000494771
A_24_P396231	0.984	0.3206812	1.0933918	-5.53095	0.01961516	LAMP2	
A_23_P205031	0.984	0.3207187	-1.0932984	-5.53104	-0.01464412	COL4A2	ENST00000360467
A_33_P3415042	0.984	0.3207308	-1.0932683	-5.53107	-0.01645798	ACLY	ENST00000393896
A_33_P3348313	0.984	0.3207451	-1.0932327	-5.53111	-0.01405112	C3orf75	ENST00000442215
A_23_P391607	0.984	0.3208317	-1.0930172	-5.53132	-0.0229824	ARRDC1	ENST00000371421
A_24_P941376	0.984	0.3208596	1.0929478	-5.53139	0.01843012	ZNF473	ENST00000270617
A_23_P89199	0.984	0.3209873	1.09263	-5.53171	0.01911719	COPS3	ENST00000486032
A_23_P381203	0.984	0.3210249	1.0925366	-5.53181	0.02046747	KIAA0556	ENST00000261588
A_23_P5301	0.984	0.3210361	1.0925088	-5.53183	0.10268516	TFCP2L1	ENST00000263707
A_23_P79231	0.984	0.3210642	1.0924389	-5.5319	0.02050896	CREB1	ENST00000432329
A_23_P39076	0.984	0.3211911	-1.0921233	-5.53222	-0.01850307	RRAS	ENST00000246792
A_32_P11450	0.984	0.3212384	-1.0920057	-5.53234	-0.0168104	BMS1	ENST00000374518
A_23_P351328	0.984	0.3212481	1.0919816	-5.53236	0.11212018	C2orf53	ENST00000335524
A_23_P328206	0.984	0.3213337	-1.091769	-5.53258	-0.06303238	DNMBP	ENST00000342239
A_23_P389281	0.984	0.3213418	1.0917487	-5.5326	0.15114999	HOXA13	
A_23_P202683	0.984	0.3214042	-1.0915937	-5.53275	-0.16717067	CDHR5	ENST00000531177
A_21_P0013297	0.984	0.3214046	1.0915927	-5.53275	0.07218577	XLOC_l2_013795	
A_33_P3469673	0.984	0.3214055	1.0915905	-5.53275	0.05230738	LOC284576	ENST00000447832
A_23_P77000	0.984	0.3215978	-1.0911128	-5.53323	-0.01420262	VASH1	ENST00000167106
A_32_P16053	0.984	0.3216916	-1.0908799	-5.53347	-0.13316546	LOC284801	
A_21_P0013974	0.984	0.3218046	1.0905994	-5.53375	0.05649488	LOC100506859	
A_24_P337397	0.984	0.3218709	1.090435	-5.53391	0.02050806	ANKRA2	ENST00000515249
A_24_P125561	0.984	0.3219054	1.0903493	-5.534	0.10885795	SIGLEC9	ENST00000440804
A_23_P7679	0.984	0.3220291	-1.0900424	-5.5343	-0.02499285	NUP155	ENST00000434056
A_23_P408206	0.984	0.3220471	-1.0899978	-5.53435	-0.07962678	TBC1D21	ENST00000300504
A_23_P128734	0.984	0.3220695	1.0899423	-5.5344	0.01543737	ERH	ENST00000557016
A_33_P3375688	0.984	0.3221638	-1.0897084	-5.53464	-0.058784	LOC100129027	ENST00000380008
A_24_P368575	0.984	0.3221836	1.0896592	-5.53469	0.02111681	SLC4A7	ENST00000295736
A_23_P7066	0.984	0.3222047	1.089607	-5.53474	0.01493499	RPL9	ENST00000437992
A_23_P96633	0.984	0.3222512	1.0894917	-5.53485	0.10185648	CXorf48	ENST00000344129
A_23_P134395	0.984	0.3222568	1.0894778	-5.53487	0.01401502	TBL2	ENST00000541783
A_23_P15375	0.984	0.3223051	-1.0893582	-5.53499	-0.0162513	ARMC7	ENST00000245543
A_23_P76851	0.984	0.3223359	-1.0892816	-5.53506	-0.01688456	PRMT5	ENST00000538452
A_21_P0002994	0.984	0.322364	-1.0892122	-5.53513	-0.09507121	XLOC_002726	
A_23_P145569	0.984	0.3223729	1.0891899	-5.53516	0.05192652	SLC22A1	ENST00000539263
A_21_P0000891	0.984	0.3223925	-1.0891415	-5.5352	-0.02994477	LOC100507495	
A_23_P5370	0.984	0.3224154	1.0890847	-5.53526	0.01497514	RPRM	ENST00000325926
A_33_P3268618	0.984	0.3224163	1.0890825	-5.53526	0.0174679	WDR19	ENST00000399820
A_24_P219920	0.984	0.3224478	-1.0890045	-5.53534	-0.01794908	FEM1A	ENST00000269856
A_23_P212329	0.984	0.322463	-1.0889668	-5.53538	-0.02648368	PTPN23	ENST00000431726
